method,stage,frequency_um_inv,period_um,frc,threshold_1_7,threshold_half_bit,n_ring_pixels,hr_pitch_um,pixel_size_um
v11_new_vs_drz,before,0.0,inf,0.9999899031663608,0.14285714285714285,0.7560610050770457,3,10.0,20.0
v11_new_vs_drz,before,0.00011160714285714285,8960.0,0.9999750841079513,0.14285714285714285,0.5160568456025979,12,10.0,20.0
v11_new_vs_drz,before,0.0002232142857142857,4480.0,0.9997406374371006,0.14285714285714285,0.43846389609946435,22,10.0,20.0
v11_new_vs_drz,before,0.0003348214285714286,2986.6666666666665,0.9998874046106948,0.14285714285714285,0.41192739958594665,28,10.0,20.0
v11_new_vs_drz,before,0.0004464285714285714,2240.0,0.9995456274923215,0.14285714285714285,0.37684928940895107,40,10.0,20.0
v11_new_vs_drz,before,0.0005580357142857143,1792.0,0.999825697244178,0.14285714285714285,0.3572655453148874,50,10.0,20.0
v11_new_vs_drz,before,0.0006696428571428571,1493.3333333333333,0.9993737179447243,0.14285714285714285,0.3607189084162777,48,10.0,20.0
v11_new_vs_drz,before,0.0007812499999999999,1280.0,0.998744987998437,0.14285714285714285,0.33301944154606616,68,10.0,20.0
v11_new_vs_drz,before,0.0008928571428571428,1120.0,0.998486362297226,0.14285714285714285,0.3308883459615167,70,10.0,20.0
v11_new_vs_drz,before,0.0010044642857142856,995.5555555555557,0.9985146890114136,0.14285714285714285,0.32498105977643776,76,10.0,20.0
v11_new_vs_drz,before,0.0011160714285714285,896.0,0.9982633368144179,0.14285714285714285,0.3120228149867766,92,10.0,20.0
v11_new_vs_drz,before,0.0012276785714285714,814.5454545454546,0.997373450274993,0.14285714285714285,0.30307454563671804,106,10.0,20.0
v11_new_vs_drz,before,0.0013392857142857143,746.6666666666666,0.9974698285181074,0.14285714285714285,0.309276869488276,96,10.0,20.0
v11_new_vs_drz,before,0.0014508928571428572,689.2307692307692,0.9973173483399125,0.14285714285714285,0.297657677511583,116,10.0,20.0
v11_new_vs_drz,before,0.0015624999999999999,640.0,0.9967397986970424,0.14285714285714285,0.28942028891226607,134,10.0,20.0
v11_new_vs_drz,before,0.0016741071428571428,597.3333333333334,0.9943689187760852,0.14285714285714285,0.2956748612128594,120,10.0,20.0
v11_new_vs_drz,before,0.0017857142857142857,560.0,0.9963607589926701,0.14285714285714285,0.28476380812712476,146,10.0,20.0
v11_new_vs_drz,before,0.0018973214285714286,527.0588235294118,0.9950760125254253,0.14285714285714285,0.2812856424436456,156,10.0,20.0
v11_new_vs_drz,before,0.0020089285714285712,497.7777777777778,0.9973135090097155,0.14285714285714285,0.28702018719502587,140,10.0,20.0
v11_new_vs_drz,before,0.002120535714285714,471.5789473684211,0.9955454467604303,0.14285714285714285,0.2757709533720164,174,10.0,20.0
v11_new_vs_drz,before,0.002232142857142857,448.0,0.9975638343086843,0.14285714285714285,0.27520913338899333,176,10.0,20.0
v11_new_vs_drz,before,0.00234375,426.6666666666667,0.998134960145015,0.14285714285714285,0.273051000260408,184,10.0,20.0
v11_new_vs_drz,before,0.002455357142857143,407.2727272727273,0.9974066476089655,0.14285714285714285,0.2705369635786124,194,10.0,20.0
v11_new_vs_drz,before,0.0025669642857142857,389.5652173913044,0.9958217161895809,0.14285714285714285,0.269116846861646,200,10.0,20.0
v11_new_vs_drz,before,0.0026785714285714286,373.3333333333333,0.9950308207241754,0.14285714285714285,0.26731663903915925,208,10.0,20.0
v11_new_vs_drz,before,0.0027901785714285715,358.4,0.9964723613834994,0.14285714285714285,0.2668822084027434,210,10.0,20.0
v11_new_vs_drz,before,0.0029017857142857144,344.6153846153846,0.9946523002743286,0.14285714285714285,0.26173150991010213,236,10.0,20.0
v11_new_vs_drz,before,0.003013392857142857,331.8518518518519,0.9962191628931988,0.14285714285714285,0.2632250986856457,228,10.0,20.0
v11_new_vs_drz,before,0.0031249999999999997,320.0,0.995610867583565,0.14285714285714285,0.2613695641695868,238,10.0,20.0
v11_new_vs_drz,before,0.0032366071428571426,308.96551724137936,0.9957763876905799,0.14285714285714285,0.2576597972433477,260,10.0,20.0
v11_new_vs_drz,before,0.0033482142857142855,298.6666666666667,0.9928329354819099,0.14285714285714285,0.2586250244740691,254,10.0,20.0
v11_new_vs_drz,before,0.0034598214285714284,289.03225806451616,0.9951228983406237,0.14285714285714285,0.25523709705862524,276,10.0,20.0
v11_new_vs_drz,before,0.0035714285714285713,280.0,0.9935678422497617,0.14285714285714285,0.25582326430374547,272,10.0,20.0
v11_new_vs_drz,before,0.003683035714285714,271.5151515151515,0.9890671472600335,0.14285714285714285,0.2527449491574839,294,10.0,20.0
v11_new_vs_drz,before,0.003794642857142857,263.5294117647059,0.9879694339269468,0.14285714285714285,0.25410107451462977,284,10.0,20.0
v11_new_vs_drz,before,0.00390625,256.0,0.9856746255710346,0.14285714285714285,0.2514544516681247,304,10.0,20.0
v11_new_vs_drz,before,0.0040178571428571425,248.8888888888889,0.9907458071750784,0.14285714285714285,0.24928083583453234,322,10.0,20.0
